age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,R
50,14,1,1,99999,0,55,1
20,9,1,0,0,0,40,0
60,10,1,0,0,0,20,0
50,13,1,1,0,0,35,0
18,9,0,1,0,0,40,0
40,13,1,1,0,1977,60,0
20,10,1,0,0,0,35,0
30,10,1,1,0,0,30,0
40,13,1,1,0,0,40,0
30,13,1,1,0,0,60,0
40,16,0,1,0,1902,60,1
17,7,1,1,0,0,20,0
30,9,1,1,0,1902,55,1
20,9,1,0,0,0,40,0
20,9,1,0,0,0,32,0
30,10,1,1,0,0,47,0
40,9,1,1,0,0,47,0
18,9,0,0,0,0,30,0
20,9,0,1,0,0,40,0
30,4,1,1,2829,0,40,0
40,12,1,1,0,0,50,0
20,13,1,0,0,0,35,0
30,9,1,0,0,0,4,0
30,9,1,1,0,0,50,0
30,10,1,1,0,0,40,0
40,7,1,0,0,0,25,0
50,11,0,0,0,0,40,0
30,13,1,0,0,1848,40,1
40,10,1,1,0,0,40,0
30,11,1,1,0,0,40,0
20,9,1,1,0,0,40,0
50,9,1,1,0,0,40,0
40,14,1,1,0,0,45,0
20,13,0,1,0,0,50,0
30,13,1,1,15024,0,75,1
30,10,1,1,0,0,50,0
20,13,1,0,0,0,37,0
40,13,0,1,0,0,50,1
50,9,1,1,0,0,50,0
30,10,1,1,0,0,50,0
19,10,1,0,0,0,30,0
20,11,1,1,0,0,50,0
30,15,1,1,0,0,50,1
50,4,0,1,0,0,48,0
50,10,1,0,0,0,10,0
40,9,0,1,0,1902,40,1
30,10,1,0,0,0,30,0
50,9,1,1,0,0,40,0
30,9,0,0,0,0,50,0
40,16,0,0,0,0,24,1
60,10,1,0,0,0,25,0
30,13,1,1,0,0,90,1
30,3,1,0,0,0,40,0
50,6,1,1,0,0,40,0
18,9,1,0,0,0,20,0
30,9,0,0,0,0,40,0
40,9,1,0,0,0,40,0
30,9,1,1,7298,0,40,1
20,10,1,0,0,0,75,0
20,9,1,0,0,0,40,0
40,13,1,1,0,0,30,0
17,6,1,1,0,0,14,0
20,10,1,0,0,0,20,0
40,14,1,1,0,0,40,0
40,13,1,1,0,1564,51,1
40,4,1,1,0,0,40,0
20,9,1,1,0,0,20,0
30,9,1,0,0,0,27,0
20,10,1,0,0,0,20,0
20,9,1,0,0,0,40,0
30,13,1,1,0,0,40,0
40,10,1,1,0,0,40,0
40,9,1,1,0,0,40,0
20,13,1,1,0,0,20,0
20,10,1,0,0,0,40,0
40,2,0,0,0,0,20,0
30,11,1,1,0,0,48,0
20,9,1,0,0,0,40,0
20,8,1,0,0,0,30,0
60,16,0,1,0,0,40,1
30,10,1,1,0,0,40,0
30,13,0,1,0,0,40,0
20,10,1,1,0,0,60,0
30,9,0,1,0,0,40,0
20,13,1,0,0,0,40,0
40,12,1,1,4386,0,40,0
30,9,1,1,0,0,40,0
30,9,1,1,0,0,45,0
30,5,1,1,0,0,54,0
40,14,1,0,0,0,30,0
50,12,1,1,0,1902,40,1
50,9,1,0,0,0,40,0
60,4,1,1,0,0,40,0
60,10,1,0,7896,0,40,1
30,10,1,1,0,0,45,0
20,9,1,0,0,0,45,0
40,14,1,0,4386,0,40,0
70,5,1,0,1111,0,15,0
30,10,1,1,2829,0,65,0
30,6,0,0,0,1980,40,0
50,10,1,1,14084,0,60,1
30,9,1,1,5013,0,40,0
50,15,1,0,0,0,65,1
30,9,0,0,0,0,20,0
30,9,1,1,0,0,45,0
40,9,1,0,0,0,50,0
40,9,1,0,0,0,40,0
20,9,1,1,0,0,40,0
20,10,1,0,4650,0,40,0
20,13,1,1,0,0,50,0
20,9,1,1,0,0,40,0
30,9,1,0,0,0,30,0
70,14,1,0,0,0,40,1
20,9,1,1,0,0,30,0
20,9,1,1,5013,0,46,0
20,7,1,0,0,0,40,0
30,13,1,1,2202,0,50,0
20,10,1,0,0,1617,25,0
30,14,1,0,0,0,40,1
20,13,1,1,0,0,35,0
30,13,1,1,99999,0,50,1
40,10,1,1,0,0,55,0
20,13,1,0,0,0,44,0
60,9,1,0,0,0,20,0
20,9,0,1,0,0,30,0
30,13,1,1,0,0,55,0
50,9,1,1,0,0,40,0
17,7,0,0,0,0,40,0
20,10,1,0,0,0,40,0
30,13,1,0,4787,0,45,0
20,11,1,1,0,0,45,0
20,13,1,1,0,0,50,0
20,9,1,1,0,0,40,0
40,9,1,0,0,0,40,0
40,9,0,1,4064,0,40,0
30,13,1,0,0,0,62,1
30,10,0,0,0,0,40,0
40,4,1,1,0,0,40,0
30,5,1,1,0,0,46,0
40,9,0,1,0,0,40,0
50,10,1,1,0,0,25,1
50,11,1,1,0,0,60,0
20,13,1,0,0,0,50,0
40,14,1,1,0,0,55,0
40,14,1,1,0,0,40,0
40,10,1,1,0,0,48,0
30,9,1,1,0,0,40,0
30,10,0,1,0,0,40,0
30,10,0,0,0,0,52,0
20,10,1,1,0,0,26,0
50,14,1,1,0,0,45,0
30,13,0,1,0,0,50,0
30,10,1,1,0,0,45,0
50,13,1,1,15024,0,60,1
20,13,0,1,0,0,40,0
20,9,1,1,0,0,24,0
40,9,1,0,0,0,40,0
40,9,1,0,0,0,40,0
50,9,1,1,0,0,30,0
20,5,1,1,0,0,50,0
20,9,1,0,0,0,40,0
20,10,1,1,0,0,40,0
50,14,1,0,0,0,60,1
40,13,1,1,0,1887,40,1
30,9,1,0,0,0,40,0
30,9,1,1,0,0,40,0
40,9,1,1,0,0,50,0
20,10,1,1,0,0,40,0
40,11,1,1,0,0,40,0
70,14,0,1,0,0,40,0
30,9,1,1,0,0,50,0
30,9,1,1,0,0,40,0
30,9,0,1,0,0,40,0
30,13,1,1,0,0,40,0
20,9,1,1,0,1408,50,0
20,11,1,1,0,0,30,0
30,9,1,1,0,0,40,0
40,9,1,1,0,1902,50,1
50,13,1,1,0,0,40,0
30,9,1,0,0,0,40,0
30,9,1,0,0,0,35,0
19,10,1,0,0,0,10,0
40,13,1,1,0,0,40,0
30,10,1,1,0,0,20,0
20,13,1,1,0,0,60,0
40,9,0,0,0,0,40,0
20,10,1,1,0,0,35,0
40,14,0,1,0,0,40,0
70,9,0,1,0,0,1,0
60,4,1,1,1797,0,40,0
20,10,1,1,0,0,40,0
30,9,1,1,0,0,45,0
60,10,1,1,20051,0,40,1
30,9,1,1,0,0,40,0
70,9,1,1,0,0,6,0
18,8,1,1,0,0,20,0
20,13,0,1,0,0,40,0
40,13,1,1,3137,0,40,0
30,9,1,1,0,0,20,0
19,10,1,0,0,0,30,0
20,12,0,1,0,0,40,0
30,13,1,1,0,0,40,0
30,10,1,1,0,1651,38,0
70,9,1,1,0,0,99,0
60,7,1,1,0,0,40,0
20,10,1,1,0,0,50,0
40,9,1,0,0,0,22,0
40,9,1,1,0,0,40,0
50,14,1,1,0,0,60,0
60,10,1,0,0,0,60,0
40,9,1,1,0,0,40,0
20,9,1,0,0,0,40,0
70,10,0,1,0,0,10,0
30,13,1,1,7688,0,40,1
40,14,1,1,0,0,40,0
20,10,1,0,0,0,21,0
40,9,1,1,0,0,60,0
40,13,1,1,0,0,52,0
30,11,1,1,0,0,60,0
60,4,1,0,0,0,20,0
20,9,1,1,0,0,28,0
50,9,1,1,0,0,40,0
30,9,0,1,0,0,40,0
20,7,1,1,0,0,40,0
30,10,1,0,0,0,30,0
20,10,1,0,0,0,10,0
20,13,1,1,0,0,40,0
20,12,1,1,0,0,45,0
50,16,1,0,0,0,60,1
40,9,0,0,15024,0,40,1
60,9,1,1,0,0,55,0
30,9,1,0,0,0,40,0
18,10,1,1,0,0,33,0
30,8,0,1,0,0,32,0
40,13,1,0,0,0,40,1
20,9,1,1,0,0,36,0
50,9,1,1,7688,0,40,1
20,13,1,1,0,0,40,0
40,14,1,0,0,0,40,1
18,7,1,1,0,0,35,0
40,10,1,1,0,0,45,0
30,12,1,1,5178,0,48,0
20,10,1,1,0,0,40,0
20,9,1,1,0,0,40,0
60,12,1,0,0,0,6,0
20,10,1,1,0,0,40,0
60,10,0,0,0,0,40,1
50,13,1,1,0,0,50,0
70,11,1,1,0,0,30,0
70,9,1,0,0,0,15,0
30,10,1,0,0,0,45,0
50,9,1,1,0,0,41,0
19,9,1,0,0,0,35,0
20,9,1,1,0,0,30,0
40,10,0,1,0,0,40,0
40,12,0,0,0,0,36,0
50,9,0,0,0,0,40,0
60,14,1,0,10520,0,33,1
20,10,1,0,0,0,40,0
40,5,1,0,0,0,35,0
20,10,0,1,0,0,40,0
19,10,1,1,0,0,10,0
50,9,0,0,0,0,40,0
50,11,1,1,7688,0,40,1
30,9,0,0,0,0,40,0
17,7,1,0,0,0,40,0
50,9,1,1,7298,0,50,1
70,15,1,1,0,2246,28,0
30,15,1,1,0,0,55,1
30,9,1,1,0,0,40,0
40,12,1,1,0,0,56,1
30,11,0,0,0,0,40,0
30,9,1,1,0,0,40,0
20,9,0,1,0,0,40,0
30,5,0,0,0,0,48,0
20,13,1,1,0,0,50,0
40,12,1,1,0,0,40,0
40,14,1,1,15024,0,40,1
20,14,1,0,0,0,45,0
20,9,1,0,0,0,20,0
30,6,1,1,0,0,40,0
30,9,1,1,0,0,42,0
60,9,1,0,0,0,35,0
30,9,1,1,7688,0,50,1
50,11,1,1,0,0,45,0
20,4,1,1,0,0,40,0
40,14,1,1,0,0,40,0
20,10,0,1,0,0,63,0
30,13,1,1,0,0,40,0
50,9,1,1,0,0,40,0
20,13,1,1,0,0,40,0
40,13,1,1,0,0,45,0
30,9,1,1,0,0,40,0
20,10,1,1,0,0,48,0
30,12,0,0,0,0,45,0
40,10,1,0,0,213,40,0
20,10,1,1,0,0,60,0
40,10,0,0,0,0,40,0
60,4,0,0,0,0,15,0
17,7,1,1,0,0,15,0
30,9,1,1,0,0,50,0
50,9,0,0,0,0,20,0
40,9,1,1,0,0,40,0
50,13,1,0,0,0,40,1
50,9,1,1,4386,0,40,1
30,13,1,1,0,0,60,0
20,10,1,0,0,0,48,0
50,14,1,1,0,0,14,0
70,15,1,1,0,0,35,0
30,9,1,1,0,1848,48,1
20,10,1,0,0,0,40,0
30,7,1,1,0,1876,46,0
30,10,1,0,0,0,25,0
20,9,1,0,0,0,35,0
30,13,1,0,0,0,50,1
50,13,1,1,0,0,40,0
30,9,1,1,0,0,40,0
19,10,1,1,0,0,20,0
50,13,1,1,0,0,38,0
30,13,1,1,0,0,30,0
40,13,1,0,0,0,40,1
20,12,0,0,0,0,35,0
30,13,1,1,0,0,50,0
20,9,0,1,2829,0,40,0
60,10,1,1,0,0,40,0
30,10,1,1,0,0,49,0
30,14,1,1,7688,0,50,1
20,13,1,1,0,0,40,0
20,9,1,1,0,0,44,0
17,7,1,0,0,0,20,0
40,4,0,1,0,1651,40,0
30,3,1,1,0,0,25,0
30,13,1,1,0,0,50,0
20,10,1,0,0,0,12,0
30,13,1,1,7688,0,45,1
18,7,0,0,0,0,50,0
50,9,1,0,0,0,40,0
30,14,1,1,7298,0,40,1
40,12,1,1,0,0,40,0
30,13,1,1,0,0,50,0
60,9,1,0,0,0,40,0
40,9,1,0,0,0,40,0
50,9,1,1,0,0,60,0
30,9,1,1,3137,0,45,0
70,13,1,0,0,0,7,0
30,10,1,1,0,0,65,0
70,9,1,0,1086,0,20,0
30,10,1,0,0,0,40,0
20,7,0,0,0,0,40,0
30,9,1,1,0,0,40,0
20,13,1,0,0,0,15,0
50,10,1,1,0,0,40,0
20,9,1,0,0,0,45,0
50,3,1,1,0,0,40,0
20,9,1,1,0,0,30,0
20,9,1,1,0,0,40,0
30,14,1,0,0,0,60,1
30,9,1,1,0,0,40,0
30,13,1,1,0,0,45,0
30,13,1,0,0,0,36,1
50,8,0,0,0,0,40,0
30,13,1,1,0,0,40,0
30,7,1,1,0,0,40,0
40,9,1,1,0,0,60,0
60,4,0,1,0,0,40,0
30,10,0,1,0,0,70,0
20,10,1,0,0,0,40,0
40,10,0,0,0,0,32,0
30,12,1,0,0,0,45,0
40,4,1,1,0,0,40,0
40,10,1,0,0,1741,50,0
40,10,1,1,7298,0,50,1
20,12,0,0,0,0,36,0
30,10,1,0,0,0,60,0
20,8,0,1,0,0,40,0
40,10,1,1,0,0,40,0
50,9,1,1,15024,0,55,1
30,10,1,1,0,0,40,0
40,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
50,9,1,1,7298,0,40,1
30,10,1,1,0,0,45,0
20,10,1,0,0,1579,40,0
30,9,1,1,0,0,50,0
40,9,0,0,0,0,40,0
17,8,1,0,0,0,6,0
19,9,1,1,0,0,30,0
40,14,1,1,0,0,50,1
40,9,1,1,0,0,45,0
40,10,1,1,0,0,40,0
30,9,1,1,2885,0,40,0
60,6,1,1,0,0,20,0
60,5,1,1,0,0,25,0
20,9,1,0,0,0,40,0
20,16,1,0,0,0,99,0
40,10,1,1,0,0,50,0
20,13,0,0,0,0,50,0
50,10,1,1,0,0,40,0
30,9,0,0,0,0,40,0
30,14,1,1,0,0,60,0
17,7,1,1,0,0,20,0
30,12,1,0,0,0,35,0
30,13,1,1,0,1876,40,0
19,10,1,1,0,0,3,0
30,13,1,0,5013,0,45,0
40,9,0,1,0,0,40,0
50,13,1,0,0,0,50,1
40,11,1,1,0,0,40,0
20,9,1,0,0,0,20,0
30,14,1,1,0,0,70,1
70,9,1,1,0,0,28,0
30,9,1,1,0,0,40,0
50,11,1,1,0,0,40,0
40,14,1,1,0,0,45,0
70,9,1,0,0,0,8,0
30,12,1,0,0,0,45,0
19,9,1,1,0,0,58,0
60,10,1,1,0,0,40,0
40,14,1,1,15024,0,40,1
20,9,1,0,0,0,35,0
60,11,1,0,0,0,40,0
30,9,1,0,0,0,27,0
20,10,1,0,0,0,20,0
30,9,1,0,0,0,40,0
20,9,1,1,0,0,40,0
30,13,1,1,0,0,40,0
20,10,1,0,0,0,40,0
30,9,1,1,0,0,45,0
60,10,1,0,0,0,10,0
40,10,1,1,0,0,40,0
30,9,1,0,0,0,40,0
30,13,0,1,0,0,48,0
20,15,1,1,0,0,50,0
20,9,1,0,0,0,40,0
30,10,1,1,0,0,40,0
50,4,1,1,0,0,45,0
30,15,1,1,0,0,40,0
50,12,1,1,0,0,45,0
50,13,1,1,0,0,40,0
60,11,1,1,0,0,40,0
30,10,0,0,0,0,20,0
20,14,1,0,0,1876,40,0
20,11,1,0,0,0,45,0
40,13,1,0,0,0,40,1
20,10,1,0,0,0,20,0
20,9,0,0,0,0,40,0
30,9,1,1,0,0,40,0
40,9,1,1,0,0,50,0
40,7,1,0,5178,0,36,1
20,11,0,0,0,0,40,0
20,11,1,0,0,0,40,0
20,9,0,0,0,0,40,0
20,12,1,0,0,0,2,0
40,13,1,1,0,0,75,0
20,9,1,1,0,0,35,0
20,9,0,0,0,0,40,0
40,10,1,1,0,1485,40,0
30,9,1,0,0,0,40,0
60,10,1,0,0,0,16,0
17,10,1,1,0,0,16,0
30,10,1,1,0,0,45,0
20,7,1,1,0,0,50,0
20,9,1,1,0,0,40,0
20,10,1,1,0,0,40,0
50,11,1,1,0,0,45,0
30,13,1,0,0,0,70,0
30,14,1,1,0,0,40,0
40,9,1,1,0,0,40,0
30,6,1,1,0,0,40,0
20,9,1,1,0,0,35,0
20,13,1,1,0,0,45,0
40,10,1,1,0,0,40,0
30,14,1,1,0,0,40,0
20,9,1,1,0,0,40,0
20,13,1,0,0,0,60,0
70,3,1,0,0,0,40,0
20,13,1,1,0,0,60,0
20,8,1,1,0,0,40,0
20,14,1,0,0,0,40,0
30,13,1,1,0,0,40,0
40,12,1,0,0,0,40,0
40,13,1,1,7298,0,40,1
17,7,1,1,0,0,40,0
20,13,1,0,0,0,40,0
40,10,1,1,0,1408,40,0
20,10,0,1,0,0,40,0
20,10,1,1,0,0,40,0
20,9,1,1,0,0,40,0
40,9,0,1,0,0,46,0
30,15,1,0,0,0,45,1
50,9,1,0,0,0,35,0
18,9,1,0,0,0,20,0
30,12,1,1,0,0,40,0
30,9,1,1,0,0,40,0
50,9,1,1,0,0,40,0
50,13,1,0,0,0,40,1
30,9,1,1,0,0,40,0
30,10,1,1,0,0,40,0
40,13,0,1,0,0,40,0
30,13,1,1,0,0,40,0
40,14,1,1,0,0,50,1
40,10,0,0,0,0,48,0
40,13,1,1,0,0,40,0
60,9,1,1,0,0,32,0
60,10,1,1,0,0,40,0
40,5,0,1,0,0,40,0
50,9,1,0,0,0,40,0
30,9,1,1,4787,0,40,0
20,10,1,1,0,0,20,0
50,3,1,0,0,0,15,0
40,13,0,1,0,1977,50,1
20,13,0,0,0,0,40,0
60,11,0,0,0,0,40,1
30,13,1,0,15024,0,36,1
20,9,0,1,0,0,40,0
20,7,1,1,0,0,60,0
18,6,1,1,0,0,40,0
30,13,1,0,0,0,40,0
50,9,1,0,2885,0,40,0
30,9,0,0,0,0,25,0
50,4,1,1,0,0,40,0
40,9,1,0,0,0,40,0
18,9,1,0,0,0,8,0
40,12,1,0,0,0,40,0
60,10,1,0,0,0,40,0
20,10,1,0,0,0,15,0
30,13,1,1,0,0,40,0
18,8,0,1,0,0,20,0
40,13,1,0,0,0,40,1
20,9,0,1,0,0,50,0
60,3,1,1,3411,0,45,0
30,5,1,1,0,0,43,0
40,16,1,1,0,0,7,0
20,11,1,0,0,0,40,0
20,12,1,1,0,0,50,0
40,9,1,1,0,0,60,0
20,10,1,0,0,0,20,0
40,15,1,1,0,0,45,1
40,13,1,1,7298,0,55,1
20,10,1,0,0,0,20,0
20,13,1,0,0,0,40,0
30,13,1,0,0,0,40,0
40,12,1,1,10520,0,45,1
60,10,1,0,0,0,40,0
20,10,1,1,0,0,40,0
40,13,1,0,0,0,40,1
50,13,1,1,0,0,40,0
50,9,1,1,0,0,40,0
19,10,1,0,0,0,32,0
40,9,1,0,0,0,8,0
40,7,1,1,0,1485,50,0
20,9,1,1,0,0,60,0
20,10,1,1,0,0,40,0
50,6,1,0,0,0,40,0
50,10,1,1,0,0,40,0
60,6,1,1,0,0,48,0
30,10,1,1,0,0,40,0
30,13,1,1,0,0,40,0
30,10,1,1,0,0,38,0
20,10,0,1,0,0,50,0
30,10,1,1,0,0,70,0
20,9,1,1,0,0,70,0
20,7,1,1,0,0,30,0
60,12,1,1,0,1887,50,1
50,7,1,0,0,0,40,0
20,13,1,1,0,0,41,0
20,9,1,0,0,0,28,0
30,7,1,0,0,0,40,0
50,2,0,1,0,0,40,0
40,6,1,0,0,0,40,0
30,10,1,1,0,0,50,0
30,9,0,0,0,0,40,0
30,10,1,1,0,0,40,0
50,10,1,1,0,0,40,0
60,10,0,1,0,0,40,0
30,2,1,0,0,0,40,0
40,6,1,1,0,0,40,0
20,9,0,1,0,0,40,0
60,9,0,1,0,0,50,0
30,12,1,1,4386,0,45,0
60,5,0,0,0,0,30,0
18,7,0,0,0,0,24,0
30,7,1,1,0,0,40,0
50,13,1,1,0,0,50,0
50,11,1,1,0,0,40,0
20,10,1,0,0,0,40,0
20,10,1,1,0,0,40,0
50,9,1,1,0,0,40,0
40,13,0,0,0,0,30,0
50,9,1,1,0,0,55,0
30,13,1,1,0,0,50,0
40,9,1,1,0,0,50,0
30,13,1,1,0,0,50,0
20,9,0,0,0,0,40,0
60,11,0,0,3273,0,40,0
40,10,1,0,0,0,36,0
30,13,0,1,15024,0,48,1
40,10,1,1,0,0,40,0
50,10,0,1,0,0,50,0
30,9,0,1,0,0,40,0
20,13,1,1,0,0,40,0
30,9,1,0,0,0,40,0
40,13,1,0,0,0,40,1
50,9,1,1,0,0,35,0
20,10,1,1,0,0,65,0
20,10,1,1,0,0,40,0
20,10,1,1,0,0,35,0
50,9,1,1,0,0,40,0
40,13,1,1,10520,0,50,1
50,6,1,1,0,0,60,0
19,10,1,0,0,0,25,0
30,12,1,1,0,0,52,1
20,9,1,1,0,0,50,0
20,9,1,0,0,0,40,0
60,10,1,1,0,0,40,0
50,10,1,1,0,0,50,0
30,13,1,1,13550,0,48,1
50,9,1,1,0,0,46,0
30,14,1,1,0,0,50,0
20,5,1,1,0,0,40,0
20,13,1,0,0,0,35,0
20,12,1,1,0,0,55,0
30,9,1,1,0,2001,42,0
60,14,1,0,6360,0,20,1
30,13,1,0,0,0,50,1
30,10,1,1,5178,0,40,1
40,10,1,1,0,1902,50,1
20,9,1,1,0,0,40,0
40,13,1,0,0,0,45,1
40,10,1,1,0,0,40,0
50,7,0,1,0,0,40,0
50,9,1,1,0,0,40,0
20,9,0,1,0,0,25,0
70,7,1,1,0,0,40,0
20,9,1,1,0,0,40,0
40,14,0,0,4687,0,35,1
20,9,1,0,0,0,30,0
20,1,1,1,41310,0,24,1
20,9,1,1,0,0,40,0
40,5,1,1,0,0,40,0
30,8,0,0,0,0,50,0
20,9,1,0,0,0,48,0
30,13,1,1,0,0,60,0
60,10,1,1,11678,0,50,1
30,10,1,1,0,0,20,0
50,10,1,0,0,0,38,0
20,10,1,0,0,0,47,0
60,13,1,1,99999,0,55,1
30,10,0,0,0,0,40,0
40,13,0,0,0,0,35,0
30,9,1,1,0,0,50,0
50,13,1,1,0,0,40,0
20,10,1,0,0,0,48,0
30,13,1,1,0,0,40,0
50,14,1,0,27828,0,45,1
50,14,1,0,0,0,40,1
30,16,1,0,0,0,40,1
60,1,0,1,0,0,30,0
30,13,1,1,0,0,40,0
30,13,1,1,0,0,70,0
50,13,1,1,0,1902,65,0
40,9,1,0,0,0,40,0
30,14,1,1,0,0,55,0
40,14,1,1,0,0,40,0
50,9,1,1,0,0,60,0
20,9,0,0,0,0,40,0
20,13,1,0,2597,0,50,0
19,10,1,0,0,0,25,0
40,6,1,1,0,0,45,0
20,9,1,1,0,0,45,0
50,11,1,1,0,0,40,0
30,3,1,0,0,0,40,0
50,10,0,1,0,0,40,0
70,13,1,0,0,0,10,0
50,6,1,1,0,0,50,0
19,10,1,0,0,0,30,0
70,13,1,1,0,0,40,1
30,13,1,1,0,1408,36,0
30,10,0,0,0,0,40,0
30,10,1,1,3464,0,45,0
50,13,1,1,0,0,35,0
50,10,1,1,0,0,50,0
30,9,1,1,0,0,40,0
50,10,1,1,0,0,12,0
50,14,1,1,0,0,40,0
60,9,1,1,0,0,40,0
50,9,1,1,0,0,70,0
30,13,0,1,0,0,40,0
60,13,1,1,0,0,40,0
50,10,1,0,0,0,40,1
20,10,1,0,0,0,50,0
20,5,1,1,0,0,40,0
50,13,1,0,0,0,72,0
19,10,1,0,0,0,16,0
30,9,1,1,0,0,60,0
40,9,1,1,0,0,48,0
40,9,1,1,0,0,40,0
20,12,1,1,2354,0,40,0
30,6,1,1,0,0,60,0
50,9,1,1,0,0,40,0
60,10,1,0,0,0,40,0
40,10,1,1,0,0,20,0
50,13,1,0,0,0,40,1
20,13,1,1,0,0,38,0
20,13,1,0,0,0,7,0
30,9,1,1,0,0,40,0
30,9,1,0,0,0,40,0
20,13,1,0,0,0,40,0
30,9,1,1,0,0,55,0
30,9,1,1,0,0,40,0
40,9,1,1,0,0,45,0
40,9,1,1,0,0,25,0
30,9,0,1,0,0,40,0
30,9,1,0,0,0,40,0
50,9,1,1,0,0,40,0
30,9,1,1,0,0,50,0
20,10,1,0,0,0,40,0
30,16,1,1,0,0,77,0
50,9,0,1,0,0,40,0
19,9,1,1,0,0,20,0
40,10,0,1,0,0,40,0
19,9,0,0,0,0,20,0
40,9,1,1,0,0,40,0
40,14,1,0,15024,0,24,1
30,9,1,1,0,0,40,0
30,3,1,1,0,0,40,0
20,13,1,0,0,0,50,0
30,10,1,0,0,0,38,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,60,0
30,13,1,1,7688,0,40,1
20,13,1,1,0,0,18,0
20,13,1,1,0,0,40,0
30,9,1,1,0,1980,40,0
20,13,1,1,0,0,40,0
20,10,0,0,0,0,25,0
50,9,1,1,0,0,40,0
30,13,0,1,0,0,40,0
70,13,1,1,0,0,3,0
20,13,1,1,0,0,40,0
17,7,1,1,0,0,28,0
50,5,1,1,0,0,45,0
40,10,1,1,0,0,40,0
30,16,0,1,0,0,40,0
40,5,1,0,0,0,40,0
40,12,1,0,8614,0,40,1
30,10,1,0,0,0,40,0
30,13,1,0,0,1977,30,1
20,9,1,1,0,0,45,0
30,2,1,0,0,0,24,0
40,13,1,1,0,1902,50,1
30,14,0,1,99999,0,60,1
17,7,1,0,0,0,16,0
30,12,1,1,2202,0,38,0
40,15,1,1,99999,0,60,1
30,14,1,0,0,0,32,1
40,9,1,1,0,0,40,0
30,14,1,1,0,0,40,0
40,10,1,1,0,1887,55,1
30,11,1,1,0,0,40,0
30,13,1,1,0,0,99,1
30,12,1,0,0,0,25,0
18,9,1,1,0,0,35,0
40,9,0,1,4386,0,40,0
30,13,1,1,0,0,40,0
20,10,1,0,0,0,40,0
17,6,1,1,0,0,40,0
50,9,0,1,0,0,60,0
30,9,1,0,0,0,40,0
50,13,1,1,0,0,40,0
40,4,1,1,0,0,75,0
17,8,1,1,0,0,20,0
50,8,1,0,0,0,24,0
40,13,1,0,0,1887,70,1
20,4,1,1,0,0,40,0
20,9,1,1,0,0,40,0
30,9,1,0,0,0,40,0
30,10,1,1,0,0,45,0
20,10,1,0,3781,0,35,0
30,13,1,1,0,0,40,0
30,10,1,1,0,0,50,0
40,9,1,1,0,0,49,0
20,10,1,0,0,0,30,0
20,12,1,1,0,0,5,0
20,9,1,1,0,0,40,0
30,13,1,0,0,0,50,1
40,9,1,1,7443,0,40,1
30,9,1,1,0,0,60,0
40,13,1,1,0,0,40,0
50,7,1,1,0,0,40,0
20,9,0,1,0,0,40,0
40,2,1,1,0,0,60,0
50,10,1,1,0,0,40,0
30,4,1,1,0,0,35,0
30,13,1,0,0,0,65,0
60,14,1,0,0,0,40,1
20,9,0,1,0,0,50,0
20,9,1,1,0,0,40,0
40,10,1,1,0,0,50,0
20,10,1,1,0,0,40,0
19,10,1,0,0,0,25,0
40,6,1,1,0,0,80,0
60,9,1,0,0,0,40,0
40,10,1,1,0,0,45,0
50,10,1,1,0,0,40,0
30,10,1,1,0,0,50,0
40,12,1,1,0,0,66,0
50,9,1,0,0,0,40,0
40,14,0,1,0,0,60,1
20,13,1,1,0,0,20,0
50,15,1,1,15024,0,60,1
50,9,1,1,0,0,40,0
20,13,1,1,5178,0,40,1
30,9,1,1,2829,0,40,0
50,9,1,1,0,0,56,0
20,10,1,1,0,0,32,0
30,9,0,1,0,0,40,0
20,9,1,1,0,0,40,0
50,9,0,1,0,0,40,0
17,6,0,0,0,0,40,0
40,9,1,0,0,0,40,0
30,10,1,1,0,0,40,0
20,10,1,0,0,0,40,0
50,10,1,1,0,0,40,0
20,10,0,0,0,0,10,0
20,13,1,1,0,0,40,0
50,10,1,1,0,0,40,0
40,10,1,0,0,0,40,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
20,10,1,0,0,0,40,0
50,9,1,1,0,0,45,0
40,13,1,1,0,0,50,0
20,10,1,0,0,0,60,0
20,10,1,0,0,0,25,0
40,10,1,1,0,0,40,0
19,10,1,0,0,0,25,0
30,13,1,1,0,0,45,0
20,13,1,0,0,0,40,0
20,15,1,0,0,0,30,0
40,13,1,1,0,0,40,0
40,15,1,1,0,1977,50,1
20,10,1,1,0,0,16,0
20,5,1,1,0,0,28,0
40,9,1,0,6849,0,38,0
20,10,1,0,0,0,25,0
20,2,0,1,0,0,66,0
70,9,1,0,0,0,65,0
18,7,1,0,0,0,20,0
50,7,1,0,0,0,30,0
30,12,1,0,0,0,25,0
19,9,1,0,0,0,35,0
60,10,1,1,0,1539,40,0
30,12,1,1,0,0,40,0
30,10,1,0,0,0,45,0
40,10,1,1,0,0,40,0
40,13,1,1,0,0,45,0
20,9,0,1,0,0,35,0
60,14,1,0,0,0,10,0
50,13,1,1,0,0,40,0
40,16,1,1,27828,0,60,1
40,9,1,1,0,0,50,0
40,9,1,0,0,0,40,0
20,10,1,0,0,0,40,0
30,12,1,0,0,0,35,0
