age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,R
40,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,1,1,99999,0,35,United-States,1
20,Private,9,Never-married,Machine-op-inspct,Own-child,1,1,0,0,40,United-States,0
40,State-gov,10,Married-civ-spouse,Other-service,Husband,1,1,0,0,38,United-States,0
30,Private,8,Separated,Other-service,Not-in-family,1,0,0,0,30,United-States,0
30,Private,5,Separated,Other-service,Unmarried,0,0,0,0,40,?,0
50,State-gov,9,Divorced,Exec-managerial,Not-in-family,1,0,0,0,50,United-States,0
20,State-gov,13,Never-married,Prof-specialty,Not-in-family,1,1,0,0,9,United-States,0
20,Private,13,Never-married,Sales,Not-in-family,1,1,0,0,50,United-States,0
40,Private,16,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,70,United-States,1
20,Private,9,Never-married,Sales,Not-in-family,1,0,0,0,45,United-States,0
20,Private,9,Divorced,Craft-repair,Not-in-family,1,1,0,0,40,United-States,0
19,Private,9,Never-married,Adm-clerical,Own-child,1,1,0,0,30,United-States,0
50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,0,1,0,0,40,United-States,1
40,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
40,Federal-gov,10,Married-civ-spouse,Transport-moving,Wife,1,0,7298,0,40,United-States,1
20,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
20,Private,9,Divorced,Adm-clerical,Not-in-family,1,0,0,0,40,United-States,0
50,Private,5,Married-civ-spouse,Farming-fishing,Husband,1,1,0,0,40,United-States,0
20,Private,10,Never-married,Adm-clerical,Not-in-family,1,0,0,0,60,United-States,0
40,Private,12,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,United-States,1
30,Private,10,Never-married,Exec-managerial,Own-child,1,1,0,0,45,United-States,0
40,Private,9,Married-civ-spouse,Transport-moving,Husband,1,1,0,0,35,United-States,0
50,Private,10,Divorced,Adm-clerical,Unmarried,1,0,0,0,40,United-States,0
40,Private,9,Married-civ-spouse,Transport-moving,Husband,1,1,0,1887,45,United-States,1
40,Local-gov,10,Married-civ-spouse,Prof-specialty,Husband,1,1,7688,0,50,United-States,1
40,Private,10,Divorced,Craft-repair,Unmarried,1,1,0,0,99,United-States,1
20,?,10,Never-married,?,Own-child,1,1,0,0,20,United-States,0
20,Private,13,Married-civ-spouse,Sales,Husband,1,1,0,0,50,United-States,1
60,Private,9,Married-spouse-absent,Craft-repair,Not-in-family,1,1,0,0,40,United-States,0
20,?,9,Never-married,?,Not-in-family,1,1,0,0,40,United-States,0
50,Private,9,Divorced,Other-service,Not-in-family,0,1,0,0,40,China,0
30,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Husband,0,1,0,0,40,United-States,0
20,Private,5,Married-civ-spouse,Protective-serv,Wife,0,0,0,0,40,United-States,1
50,Federal-gov,10,Married-civ-spouse,Exec-managerial,Wife,0,0,0,1887,40,Philippines,1
19,Private,9,Never-married,Machine-op-inspct,Own-child,0,0,0,0,40,United-States,0
20,Private,13,Never-married,Exec-managerial,Own-child,1,1,0,0,28,United-States,0
40,Private,9,Divorced,Craft-repair,Not-in-family,1,1,0,0,40,United-States,0
40,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,1,1,4386,0,70,United-States,1
20,Private,10,Never-married,Tech-support,Own-child,1,1,0,0,25,United-States,0
50,Private,9,Divorced,Sales,Not-in-family,1,1,0,0,45,United-States,0
20,Private,7,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
40,Private,9,Married-civ-spouse,Adm-clerical,Husband,1,1,0,0,40,United-States,0
20,Private,9,Never-married,Handlers-cleaners,Not-in-family,1,1,0,0,40,United-States,0
60,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,1,1,0,0,18,United-States,0
20,Private,9,Never-married,Protective-serv,Own-child,0,1,0,0,40,United-States,0
30,Private,9,Never-married,Other-service,Not-in-family,0,0,0,2001,40,United-States,0
40,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,38,United-States,1
40,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,1,1,0,0,60,United-States,1
40,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,60,?,1
20,Private,13,Never-married,Sales,Own-child,0,1,0,0,10,United-States,0
30,State-gov,11,Married-spouse-absent,Protective-serv,Own-child,1,0,0,0,40,Germany,0
20,Private,9,Never-married,Adm-clerical,Own-child,1,1,0,0,40,United-States,0
30,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
20,Private,4,Never-married,Craft-repair,Own-child,0,1,0,0,40,United-States,0
30,Private,12,Never-married,Prof-specialty,Other-relative,0,0,0,0,40,Philippines,0
30,Private,10,Married-civ-spouse,Sales,Husband,1,1,5178,0,50,United-States,1
50,Private,15,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,60,United-States,1
40,Local-gov,14,Divorced,Prof-specialty,Not-in-family,1,0,0,1876,60,United-States,1
60,Private,9,Never-married,Craft-repair,Not-in-family,1,1,0,0,40,United-States,0
30,Private,14,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
20,Private,10,Never-married,Craft-repair,Own-child,1,1,0,0,40,United-States,0
50,Private,7,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
40,Private,11,Divorced,Sales,Not-in-family,1,1,0,0,45,United-States,0
60,Self-emp-inc,7,Married-civ-spouse,Transport-moving,Husband,1,1,0,0,40,United-States,1
20,Private,13,Never-married,Exec-managerial,Not-in-family,1,0,0,1564,50,United-States,1
30,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,1,1,0,0,45,United-States,1
40,Self-emp-not-inc,9,Divorced,Sales,Not-in-family,1,1,0,0,50,United-States,0
30,State-gov,9,Divorced,Adm-clerical,Unmarried,1,0,0,0,12,Puerto-Rico,0
20,?,8,Never-married,?,Own-child,0,1,0,0,40,United-States,0
50,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Wife,1,0,0,0,40,Canada,1
20,Private,10,Never-married,Machine-op-inspct,Own-child,1,1,0,0,40,United-States,0
30,Private,9,Married-civ-spouse,Sales,Husband,1,1,0,0,65,United-States,1
20,Private,9,Never-married,Transport-moving,Not-in-family,1,1,0,1876,75,United-States,0
50,Private,5,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,50,United-States,0
30,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
20,State-gov,10,Divorced,Adm-clerical,Own-child,1,1,0,0,20,United-States,0
20,Private,9,Never-married,Handlers-cleaners,Not-in-family,1,0,0,0,36,United-States,0
30,Private,13,Married-civ-spouse,Sales,Husband,1,1,0,0,50,United-States,1
60,Private,11,Divorced,Prof-specialty,Unmarried,1,0,0,0,40,United-States,0
40,Private,9,Married-civ-spouse,Sales,Husband,1,1,0,0,50,United-States,1
30,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,United-States,0
30,Private,11,Married-civ-spouse,Other-service,Husband,1,1,0,0,40,United-States,0
40,Private,14,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
20,Private,10,Married-civ-spouse,Transport-moving,Husband,1,1,0,0,40,United-States,0
20,Private,3,Never-married,Machine-op-inspct,Not-in-family,1,1,0,0,40,Mexico,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,30,Germany,0
30,?,9,Divorced,?,Not-in-family,0,0,0,0,42,?,0
20,Private,13,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,50,United-States,1
20,Private,9,Never-married,Other-service,Not-in-family,1,0,0,0,30,United-States,0
50,Private,11,Married-civ-spouse,Transport-moving,Husband,1,1,0,0,20,United-States,1
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,15024,0,50,United-States,1
30,Private,4,Divorced,Sales,Unmarried,1,0,0,0,40,United-States,0
30,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,55,United-States,1
20,Private,9,Never-married,Handlers-cleaners,Own-child,1,1,0,0,40,United-States,0
40,Federal-gov,9,Married-civ-spouse,Other-service,Husband,1,1,0,0,40,United-States,0
40,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,1485,47,United-States,1
20,State-gov,10,Never-married,Adm-clerical,Own-child,1,0,0,0,30,United-States,0
30,Private,9,Married-civ-spouse,Exec-managerial,Wife,1,0,7688,0,40,United-States,1
40,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,1,1,0,0,40,United-States,1
40,Self-emp-inc,16,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,60,United-States,1
40,Private,9,Separated,Tech-support,Not-in-family,1,0,0,0,26,United-States,0
20,Private,6,Married-civ-spouse,Machine-op-inspct,Wife,1,0,0,0,40,United-States,0
30,Private,13,Married-civ-spouse,Exec-managerial,Wife,1,0,0,0,40,United-States,1
30,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,0,1,3103,0,60,United-States,1
60,Private,3,Married-civ-spouse,Farming-fishing,Husband,1,1,0,0,24,Mexico,0
30,Private,12,Divorced,Other-service,Unmarried,0,0,0,0,40,United-States,0
20,Private,7,Never-married,Handlers-cleaners,Own-child,1,1,0,0,45,United-States,0
20,Private,9,Never-married,Machine-op-inspct,Own-child,1,1,0,0,40,United-States,0
40,Private,9,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,60,United-States,1
18,Private,5,Never-married,Handlers-cleaners,Own-child,1,1,594,0,40,United-States,0
50,Private,12,Divorced,Adm-clerical,Not-in-family,1,1,0,1876,40,United-States,1
30,Private,13,Never-married,Prof-specialty,Not-in-family,1,0,0,0,72,United-States,1
30,Private,9,Married-civ-spouse,Adm-clerical,Wife,1,0,0,0,20,United-States,1
18,Private,9,Never-married,Handlers-cleaners,Own-child,1,0,0,0,25,United-States,0
30,Private,11,Married-civ-spouse,Other-service,Husband,1,1,0,0,42,United-States,0
20,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
30,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,50,United-States,1
20,?,10,Never-married,?,Unmarried,1,1,0,0,40,United-States,0
30,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,1,0,0,0,40,United-States,1
40,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,2002,40,United-States,1
19,Private,9,Never-married,Other-service,Own-child,1,0,0,0,20,United-States,0
30,Private,7,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,60,United-States,1
30,Private,5,Married-civ-spouse,Farming-fishing,Husband,1,1,0,0,54,Mexico,0
50,Private,9,Never-married,Adm-clerical,Unmarried,1,1,0,0,40,United-States,0
40,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,?,1
60,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,1,1,10605,0,20,United-States,1
20,Private,9,Never-married,Handlers-cleaners,Own-child,0,1,0,0,40,United-States,0
30,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,1,1,0,0,40,United-States,0
20,Private,9,Never-married,Transport-moving,Unmarried,1,1,0,0,40,Mexico,0
40,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
20,Private,13,Never-married,Prof-specialty,Own-child,1,1,0,0,50,United-States,0
30,Private,9,Married-civ-spouse,Sales,Husband,1,1,0,0,44,United-States,1
20,Private,9,Divorced,Craft-repair,Not-in-family,1,0,0,0,50,United-States,0
50,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
20,Private,9,Never-married,Adm-clerical,Unmarried,1,0,0,0,40,Germany,0
20,Private,4,Married-civ-spouse,Other-service,Wife,1,0,0,0,40,United-States,0
20,Local-gov,10,Never-married,Adm-clerical,Not-in-family,1,1,0,0,30,United-States,0
30,Private,11,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
40,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,60,United-States,1
40,Private,12,Married-civ-spouse,Sales,Husband,1,1,0,0,55,United-States,1
20,State-gov,15,Never-married,Prof-specialty,Not-in-family,0,1,2463,0,50,India,1
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,7298,0,50,United-States,1
50,Private,13,Divorced,Exec-managerial,Unmarried,1,1,0,0,40,United-States,1
20,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
20,Private,9,Never-married,Adm-clerical,Not-in-family,1,0,0,0,40,United-States,0
60,Private,10,Divorced,Sales,Not-in-family,1,0,0,0,20,United-States,0
40,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,0,1,0,0,40,United-States,1
30,Private,10,Never-married,Craft-repair,Not-in-family,1,1,0,0,40,United-States,0
18,Private,9,Never-married,Handlers-cleaners,Own-child,1,1,0,0,30,United-States,0
50,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,Mexico,0
20,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,2407,0,40,United-States,1
60,Self-emp-not-inc,12,Married-spouse-absent,Exec-managerial,Not-in-family,1,0,0,0,90,United-States,1
20,Private,10,Never-married,Sales,Own-child,1,0,0,0,8,United-States,0
20,Private,10,Married-civ-spouse,Sales,Wife,0,0,0,0,40,United-States,1
60,?,10,Never-married,?,Unmarried,0,0,0,0,40,United-States,0
30,Private,11,Married-civ-spouse,Sales,Husband,1,1,0,0,40,United-States,1
40,Private,10,Married-civ-spouse,Exec-managerial,Husband,1,1,15024,0,50,United-States,1
17,Private,7,Never-married,Priv-house-serv,Own-child,1,0,0,0,12,United-States,0
20,Private,13,Married-civ-spouse,Sales,Husband,0,1,0,0,30,United-States,1
30,Private,9,Married-civ-spouse,Transport-moving,Husband,0,1,0,0,40,Puerto-Rico,0
40,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,45,United-States,1
50,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,55,United-States,1
40,Private,10,Divorced,Other-service,Unmarried,1,0,0,0,40,United-States,0
30,Private,9,Married-civ-spouse,Sales,Husband,1,1,0,0,40,United-States,1
20,Private,9,Never-married,Other-service,Not-in-family,1,0,0,0,40,United-States,0
40,Local-gov,14,Divorced,Prof-specialty,Unmarried,1,0,0,0,50,Canada,1
20,?,11,Never-married,?,Own-child,1,1,0,0,40,United-States,0
20,Private,11,Never-married,Sales,Not-in-family,1,1,0,0,55,United-States,0
30,Private,9,Never-married,Transport-moving,Not-in-family,1,1,0,0,35,United-States,0
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,7688,0,66,United-States,1
40,Private,9,Separated,Exec-managerial,Not-in-family,1,0,0,0,40,United-States,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,45,United-States,1
30,Private,13,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
19,Private,9,Never-married,Sales,Unmarried,0,1,0,0,30,Haiti,0
30,Private,15,Married-civ-spouse,Prof-specialty,Wife,1,0,7688,0,60,United-States,1
50,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,1,1,0,0,40,United-States,1
30,Private,9,Never-married,Other-service,Own-child,1,0,0,0,40,United-States,0
40,Self-emp-not-inc,9,Divorced,Prof-specialty,Not-in-family,1,1,0,0,15,United-States,0
20,Private,10,Never-married,Sales,Own-child,1,1,0,0,24,United-States,0
50,Private,13,Married-civ-spouse,Handlers-cleaners,Husband,1,1,0,0,40,Italy,1
40,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
50,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,45,United-States,1
30,Private,13,Never-married,Craft-repair,Unmarried,1,1,0,0,40,United-States,0
20,Private,6,Never-married,Craft-repair,Not-in-family,1,1,0,0,30,United-States,0
30,State-gov,13,Divorced,Prof-specialty,Not-in-family,1,1,0,0,40,United-States,0
30,Private,9,Married-civ-spouse,Other-service,Wife,1,0,0,0,30,United-States,0
40,Private,10,Married-civ-spouse,Exec-managerial,Husband,1,1,0,1902,40,United-States,1
30,Private,10,Divorced,Prof-specialty,Not-in-family,1,1,0,0,40,United-States,0
20,Local-gov,13,Never-married,Adm-clerical,Not-in-family,1,1,0,0,32,United-States,0
30,Local-gov,9,Divorced,Adm-clerical,Unmarried,1,0,0,0,40,United-States,0
50,Private,9,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,50,United-States,1
30,Local-gov,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,55,United-States,1
60,?,9,Married-civ-spouse,?,Husband,1,1,0,0,24,United-States,0
70,?,10,Widowed,?,Unmarried,0,0,0,0,4,United-States,0
40,Private,10,Married-civ-spouse,Transport-moving,Husband,1,1,0,0,45,United-States,1
30,Private,14,Never-married,Sales,Not-in-family,1,0,0,0,40,United-States,0
20,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,Mexico,0
20,?,13,Never-married,?,Not-in-family,1,1,0,0,18,United-States,0
50,Private,14,Married-civ-spouse,Prof-specialty,Husband,1,1,7688,0,45,United-States,1
40,Private,9,Married-civ-spouse,Adm-clerical,Husband,1,1,0,0,40,United-States,0
40,Private,5,Separated,Other-service,Not-in-family,1,1,0,0,40,United-States,0
20,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,45,United-States,0
30,Private,10,Married-civ-spouse,Sales,Husband,1,1,7298,0,40,United-States,1
20,Self-emp-not-inc,10,Never-married,Prof-specialty,Own-child,1,0,0,0,35,United-States,0
50,Private,14,Married-civ-spouse,Exec-managerial,Wife,1,0,0,0,50,United-States,1
30,Private,9,Never-married,Craft-repair,Not-in-family,1,1,0,0,45,United-States,0
50,Private,7,Divorced,Adm-clerical,Unmarried,1,0,0,0,40,United-States,0
20,Private,5,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
70,?,9,Married-civ-spouse,?,Husband,1,1,0,0,18,United-States,0
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
50,Private,10,Married-civ-spouse,Tech-support,Husband,1,1,0,0,40,United-States,1
50,State-gov,13,Never-married,Prof-specialty,Unmarried,0,0,0,0,40,United-States,0
50,Local-gov,4,Never-married,Other-service,Unmarried,0,0,0,0,40,United-States,0
40,Self-emp-inc,10,Divorced,Exec-managerial,Not-in-family,1,1,0,0,40,United-States,0
40,Private,9,Divorced,Exec-managerial,Unmarried,1,0,0,0,40,United-States,0
30,Private,10,Married-civ-spouse,Sales,Wife,1,0,0,0,40,United-States,1
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,38,United-States,1
20,Private,10,Never-married,Other-service,Own-child,1,0,0,0,16,United-States,0
30,Private,13,Never-married,Other-service,Not-in-family,1,0,0,0,40,United-States,0
60,Private,6,Separated,Machine-op-inspct,Not-in-family,0,1,0,0,40,United-States,0
20,Local-gov,10,Never-married,Other-service,Not-in-family,1,1,0,0,40,United-States,0
30,Private,9,Divorced,Machine-op-inspct,Unmarried,1,0,0,0,20,United-States,0
50,Private,14,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
40,Private,9,Never-married,Adm-clerical,Not-in-family,1,0,0,0,40,United-States,0
20,Private,10,Never-married,Adm-clerical,Not-in-family,0,1,0,0,24,Vietnam,0
50,Local-gov,12,Divorced,Prof-specialty,Not-in-family,1,0,0,0,50,United-States,0
20,Private,9,Never-married,Sales,Own-child,1,1,0,0,44,United-States,0
20,Local-gov,10,Never-married,Protective-serv,Own-child,1,1,0,0,40,United-States,0
50,State-gov,9,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,48,United-States,1
40,Private,10,Married-civ-spouse,Transport-moving,Husband,1,1,0,0,60,United-States,1
40,State-gov,13,Divorced,Prof-specialty,Not-in-family,0,1,0,0,40,United-States,1
20,Private,9,Never-married,Machine-op-inspct,Other-relative,0,1,0,0,32,United-States,0
30,Private,15,Married-civ-spouse,Exec-managerial,Husband,0,1,0,0,65,Japan,1
40,Private,5,Married-civ-spouse,Transport-moving,Husband,1,1,0,0,40,United-States,0
50,Local-gov,14,Divorced,Prof-specialty,Not-in-family,0,0,0,0,50,United-States,1
60,Self-emp-not-inc,10,Widowed,Farming-fishing,Not-in-family,1,0,0,0,14,United-States,0
40,Private,9,Divorced,Craft-repair,Not-in-family,1,1,13550,0,44,United-States,1
18,Private,8,Never-married,Adm-clerical,Own-child,1,1,0,0,12,United-States,0
40,Federal-gov,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
